Wall time,Step,Value
1599330450,171,0.966971457
1599330455,172,0.965466917
1599330461,173,0.966488063
1599330466,174,0.966288805
1599330472,175,0.96740818
1599330477,176,0.965095162
1599330482,177,0.962330461
1599330488,178,0.96595484
1599330493,179,0.967419386
1599330499,180,0.967186868
1599330506,181,0.968731165
1599330511,182,0.966501951
1599330516,183,0.968785107
1599330522,184,0.968303084
1599330527,185,0.966128349
1599330533,186,0.966996431
1599330538,187,0.968629062
1599330543,188,0.969238698
1599330549,189,0.967758238
1599330554,190,0.969200075
1599330561,191,0.968049943
1599330567,192,0.967229843
1599330572,193,0.968421698
1599330577,194,0.967698097
1599330583,195,0.96683383
1599330588,196,0.969779611
1599330594,197,0.967194557
1599330599,198,0.96781677
1599330605,199,0.967991054
1599330610,200,0.967455089
1599330617,201,0.966553092
1599330622,202,0.969016433
1599330628,203,0.970337331
1599330633,204,0.968883276
1599330639,205,0.969242275
1599330644,206,0.967574894
1599330649,207,0.967011392
1599330655,208,0.966953516
1599330660,209,0.96960932
1599330666,210,0.968564272
1599330673,211,0.96698153
1599330678,212,0.969196379
1599330683,213,0.967759073
1599330689,214,0.969717801
1599330694,215,0.968753755
1599330700,216,0.966224492
1599330705,217,0.969901145
1599330710,218,0.969764292
1599330716,219,0.967830658
1599330721,220,0.96928978
1599330728,221,0.969217479
1599330734,222,0.9682464
1599330739,223,0.969752073
1599330744,224,0.968099594
1599330750,225,0.970761538
1599330755,226,0.970029771
1599330761,227,0.968734682
1599330766,228,0.969562292
1599330771,229,0.969808996
1599330777,230,0.9692536
1599330784,231,0.967445791
1599330789,232,0.967002809
1599330795,233,0.968545496
1599330800,234,0.969397306
1599330805,235,0.969696283
1599330811,236,0.969386876
1599330816,237,0.967442274
1599330822,238,0.968048096
1599330827,239,0.968914568
1599330832,240,0.968360484
1599330839,241,0.968435645
1599330845,242,0.970096231
1599330850,243,0.970077097
1599330856,244,0.968281806
1599330861,245,0.969841957
1599330866,246,0.971143663
1599330872,247,0.969863355
1599330877,248,0.969603777
1599330883,249,0.971510649
1599330888,250,0.969641268
1599330895,251,0.972258389
1599330900,252,0.969938219
1599330906,253,0.966483057
1599330911,254,0.932690382
1599330917,255,0.964712203
1599330922,256,0.968795955
1599330927,257,0.968475342
1599330933,258,0.968827963
1599330938,259,0.970911086
1599330944,260,0.970623255
1599330950,261,0.970091879
1599330955,262,0.971664786
1599330961,263,0.970906496
1599330966,264,0.971231103
1599330972,265,0.970817804
1599330977,266,0.969978333
1599330982,267,0.971072376
1599330988,268,0.971910655
1599330993,269,0.971022844
1599330998,270,0.970355034
1599331005,271,0.971392453
1599331010,272,0.972216189
1599331016,273,0.971743166
1599331021,274,0.971915662
1599331027,275,0.970390081
1599331032,276,0.970122874
1599331037,277,0.97120744
1599331043,278,0.97148031
1599331048,279,0.966014266
1599331054,280,0.961888671
1599331060,281,0.968788743
1599331065,282,0.971318185
1599331071,283,0.971129417
1599331076,284,0.971534789
1599331082,285,0.971139729
1599331087,286,0.972202063
1599331092,287,0.971538186
1599331098,288,0.97233355
1599331103,289,0.972104669
1599331109,290,0.971878827
1599331116,291,0.971342087
1599331121,292,0.971751809
1599331126,293,0.969686449
1599331132,294,0.970841229
1599331137,295,0.971871734
1599331143,296,0.971626043
1599331148,297,0.971255362
1599331153,298,0.971518934
1599331159,299,0.97124368
1599331164,300,0.97263056
1599331171,301,0.972060561
1599331177,302,0.972171962
1599331182,303,0.973428011
1599331187,304,0.972666323
1599331193,305,0.972553015
1599331198,306,0.972581327
1599331204,307,0.972817242
1599331209,308,0.972343266
1599331215,309,0.972780466
1599331220,310,0.973506749
1599331227,311,0.972812474
1599331232,312,0.972648859
1599331238,313,0.972190082
1599331243,314,0.972393572
1599331248,315,0.973263204
1599331254,316,0.972556174
1599331259,317,0.972140074
1599331265,318,0.972948611
1599331270,319,0.971729696
1599331275,320,0.971710622
1599331282,321,0.973347723
1599331288,322,0.972032487
1599331293,323,0.973317146
1599331299,324,0.972653449
1599331304,325,0.972495079
1599331309,326,0.972773492
1599331315,327,0.971709788
1599331320,328,0.97207123
1599331326,329,0.971365571
1599331331,330,0.973286867
1599331338,331,0.970857441
1599331344,332,0.973045588
1599331349,333,0.972684503
1599331354,334,0.973016381
1599331360,335,0.971097887
1599331365,336,0.972851574
1599331370,337,0.973065615
1599331376,338,0.972768188
1599331381,339,0.97297287
1599331387,340,0.973936498
1599331394,341,0.973618329
1599331399,342,0.972339571
1599331404,343,0.973542035
1599331410,344,0.971271753
1599331415,345,0.973205328
1599331420,346,0.972499073
1599331426,347,0.973673761
1599331431,348,0.972795546
1599331437,349,0.972721517
1599331442,350,0.973639548
1599331449,351,0.972317338
1599331454,352,0.974278808
1599331460,353,0.972872376
1599331465,354,0.972297728
1599331471,355,0.97228837
1599331476,356,0.972967505
1599331481,357,0.973615646
1599331487,358,0.972453892
1599331492,359,0.973843813
1599331498,360,0.972845852
1599331505,361,0.972518027
1599331510,362,0.97287637
1599331515,363,0.974298537
1599331521,364,0.9726457
1599331526,365,0.973061204
1599331532,366,0.973527491
1599331537,367,0.97260344
1599331542,368,0.973547518
1599331548,369,0.974110425
1599331553,370,0.972710013
1599331560,371,0.97371614
1599331566,372,0.973907232
1599331571,373,0.973351479
1599331577,374,0.97157234
1599331582,375,0.970444918
1599331587,376,0.972936988
1599331593,377,0.973015964
1599331598,378,0.973658323
1599331604,379,0.973908782
1599331609,380,0.972895622
1599331616,381,0.973038316
1599331621,382,0.973938227
1599331627,383,0.973873913
1599331632,384,0.974428177
1599331638,385,0.972720385
1599331643,386,0.974007249
1599331648,387,0.972603023
1599331654,388,0.974029481
1599331659,389,0.973397255
1599331665,390,0.974797428
1599331672,391,0.973814249
1599331677,392,0.97386992
1599331682,393,0.973679602
1599331688,394,0.974203289
1599331693,395,0.973482549
1599331698,396,0.974554658
1599331704,397,0.974661469
1599331709,398,0.973693132
1599331715,399,0.974237978
1599331720,400,0.973659337
1599331727,401,0.973933458
1599331732,402,0.972600937
1599331738,403,0.974666595
1599331743,404,0.974185705
1599331748,405,0.973089278
1599331754,406,0.973786294
1599331759,407,0.973857701
1599331764,408,0.97370702
1599331770,409,0.972950995
1599331775,410,0.974177957
1599331782,411,0.974169195
1599331788,412,0.973548472
1599331793,413,0.971743584
1599331798,414,0.973790109
1599331804,415,0.974064827
1599331809,416,0.973221183
1599331814,417,0.974663734
1599331820,418,0.974559009
1599331825,419,0.973939359
1599331830,420,0.973409474
1599331837,421,0.973811686
1599331843,422,0.974574029
1599331848,423,0.974027812
1599331854,424,0.973302841
1599331859,425,0.970855653
1599331864,426,0.972244501
1599331870,427,0.975198209
1599331875,428,0.974087477
1599331881,429,0.975281715
1599331886,430,0.975220859
1599331893,431,0.973151565
1599331898,432,0.973560691
1599331904,433,0.974563062
1599331909,434,0.974424422
1599331914,435,0.97585088
1599331920,436,0.974374831
1599331925,437,0.974677801
1599331930,438,0.973814249
1599331936,439,0.974449754
1599331941,440,0.973997176
1599331948,441,0.976302326
1599331953,442,0.974725783
1599331959,443,0.974707544
1599331964,444,0.97435987
1599331969,445,0.975128591
1599331975,446,0.974884033
1599331980,447,0.975151241
1599331986,448,0.974622548
1599331991,449,0.975277841
1599331996,450,0.976055086
1599332003,451,0.974167049
1599332009,452,0.975354731
1599332014,453,0.974665821
1599332019,454,0.975067377
1599332025,455,0.974562466
1599332030,456,0.974637628
1599332035,457,0.974801958
1599332041,458,0.975609064
1599332046,459,0.975283682
1599332052,460,0.974812925
1599332059,461,0.974301338
1599332064,462,0.975139856
1599332069,463,0.97555691
1599332075,464,0.975729704
1599332080,465,0.973827183
1599332086,466,0.971156299
1599332091,467,0.971239984
1599332096,468,0.973405838
1599332102,469,0.97503221
1599332107,470,0.974944174
1599332114,471,0.974881589
1599332120,472,0.97498095
1599332125,473,0.9745754
1599332130,474,0.974622309
1599332136,475,0.97559458
1599332141,476,0.97462374
1599332147,477,0.974271178
1599332152,478,0.974983811
1599332157,479,0.975157976
1599332163,480,0.974702477
1599332170,481,0.974938929
1599332175,482,0.975074589
1599332180,483,0.974963367
1599332186,484,0.976091444
1599332191,485,0.975090921
1599332197,486,0.97503227
1599332202,487,0.968125701
1599332207,488,0.971830368
1599332213,489,0.97403717
1599332218,490,0.975850344
1599332225,491,0.975426257
1599332230,492,0.974859655
1599332236,493,0.975188673
1599332241,494,0.975471258
1599332246,495,0.975006104
1599332252,496,0.975762606
1599332257,497,0.97566855
1599332262,498,0.976001143
1599332268,499,0.976618171
