Wall time,Step,Value
1599241930,85,0.954334021
1599241935,86,0.954881787
1599241940,87,0.954315245
1599241945,88,0.94836843
1599241950,89,0.956290007
1599241955,90,0.950618625
1599241961,91,0.954383254
1599241966,92,0.954604089
1599241971,93,0.955385804
1599241976,94,0.957382619
1599241981,95,0.956480086
1599241986,96,0.955578268
1599241992,97,0.957270205
1599241997,98,0.956456423
1599242002,99,0.954890251
1599242007,100,0.957233787
1599242013,101,0.957562387
1599242018,102,0.957916975
1599242023,103,0.947981238
1599242028,104,0.956909239
1599242033,105,0.957248628
1599242038,106,0.958517611
1599242043,107,0.958679199
1599242048,108,0.960227728
1599242053,109,0.960280836
1599242058,110,0.959933221
1599242064,111,0.960589707
1599242069,112,0.957665145
1599242075,113,0.958996892
1599242080,114,0.959675908
1599242085,115,0.959702492
1599242090,116,0.959175408
1599242095,117,0.961252511
1599242100,118,0.958033442
1599242105,119,0.962584734
1599242110,120,0.960635483
1599242116,121,0.961101651
1599242121,122,0.960565269
1599242126,123,0.959544599
1599242131,124,0.956121087
1599242136,125,0.95951581
1599242142,126,0.958156347
1599242147,127,0.961234748
1599242152,128,0.959788859
1599242157,129,0.960617959
1599242162,130,0.962257028
1599242168,131,0.963029563
1599242173,132,0.962982833
1599242179,133,0.959610045
1599242184,134,0.963436067
1599242189,135,0.963529527
1599242194,136,0.96224159
1599242199,137,0.96242249
1599242204,138,0.964054227
1599242209,139,0.960540831
1599242214,140,0.960770965
1599242220,141,0.961981416
1599242226,142,0.961193383
1599242231,143,0.961828589
1599242236,144,0.959373474
1599242241,145,0.959759653
1599242246,146,0.959264398
1599242251,147,0.963019907
1599242256,148,0.962784886
1599242261,149,0.96224916
1599242266,150,0.959311426
1599242273,151,0.961432099
1599242278,152,0.962162137
1599242283,153,0.963304758
1599242288,154,0.965087593
1599242293,155,0.963329673
1599242298,156,0.962478638
1599242303,157,0.961246848
1599242308,158,0.963324189
1599242313,159,0.959644735
1599242318,160,0.963692784
1599242325,161,0.960584939
1599242330,162,0.964756608
1599242335,163,0.962312818
1599242340,164,0.964054704
1599242345,165,0.964945555
1599242350,166,0.962667048
1599242355,167,0.964448094
1599242360,168,0.963982701
1599242365,169,0.959098101
1599242370,170,0.960684538
1599242377,171,0.963120878
1599242382,172,0.962335646
1599242387,173,0.962769568
1599242392,174,0.965433359
1599242397,175,0.964393497
1599242402,176,0.964555681
1599242407,177,0.962778389
1599242412,178,0.965115845
1599242417,179,0.961836457
1599242422,180,0.965239286
1599242429,181,0.963532805
1599242434,182,0.9627527
1599242439,183,0.96343863
1599242444,184,0.967097819
1599242449,185,0.962913632
1599242454,186,0.966992021
1599242459,187,0.964409769
1599242465,188,0.962067962
1599242470,189,0.964352608
1599242475,190,0.965632379
1599242482,191,0.962222338
1599242487,192,0.965754926
1599242492,193,0.96619451
1599242497,194,0.964947343
1599242502,195,0.96721971
1599242507,196,0.96634984
1599242512,197,0.964400828
1599242517,198,0.965356708
1599242522,199,0.965031981
1599242527,200,0.96449095
1599242534,201,0.963319778
1599242539,202,0.965185702
1599242544,203,0.963721991
1599242549,204,0.967725396
1599242554,205,0.963656485
1599242559,206,0.965768099
1599242564,207,0.966617465
1599242569,208,0.965393007
1599242575,209,0.964127183
1599242580,210,0.965656817
1599242586,211,0.967346728
1599242591,212,0.964860022
1599242596,213,0.968718648
1599242601,214,0.967051208
1599242606,215,0.966885269
1599242611,216,0.967294931
1599242616,217,0.9673208
1599242622,218,0.962364197
1599242627,219,0.966694951
1599242632,220,0.968509972
1599242638,221,0.967102945
1599242643,222,0.966885567
1599242649,223,0.965990305
1599242654,224,0.968434572
1599242659,225,0.968688667
1599242664,226,0.966563165
1599242669,227,0.966377795
1599242674,228,0.963675737
1599242679,229,0.968686461
1599242684,230,0.967285395
1599242691,231,0.967912138
1599242696,232,0.968539536
1599242701,233,0.965654075
1599242706,234,0.964259744
1599242711,235,0.967980623
1599242716,236,0.963790774
1599242721,237,0.968711197
1599242726,238,0.966985643
1599242731,239,0.967835128
1599242736,240,0.968519509
1599242742,241,0.96944046
1599242747,242,0.970535159
1599242752,243,0.967554331
1599242757,244,0.968397498
1599242763,245,0.967358232
1599242768,246,0.967655897
1599242773,247,0.969300568
1599242778,248,0.966737628
1599242783,249,0.966091216
1599242788,250,0.966503143
1599242794,251,0.96837014
1599242799,252,0.968819082
1599242804,253,0.967291534
1599242809,254,0.969196618
1599242814,255,0.969505966
1599242819,256,0.965904474
1599242824,257,0.967115641
1599242829,258,0.966295183
1599242834,259,0.969630539
1599242840,260,0.968684137
1599242846,261,0.970407546
1599242851,262,0.9664042
1599242856,263,0.967597127
1599242861,264,0.966196001
1599242866,265,0.968859792
1599242871,266,0.968374312
1599242876,267,0.966376245
1599242881,268,0.965903342
1599242886,269,0.960463285
1599242891,270,0.963994086
1599242898,271,0.966535449
1599242903,272,0.966872752
1599242908,273,0.969304621
1599242913,274,0.967529833
1599242918,275,0.968496859
1599242923,276,0.97007668
1599242928,277,0.969906867
1599242933,278,0.968808413
1599242938,279,0.969181001
1599242943,280,0.97033757
1599242949,281,0.966495275
1599242954,282,0.969927132
1599242960,283,0.968271136
1599242965,284,0.969834447
1599242970,285,0.968500197
1599242975,286,0.968773186
1599242980,287,0.96990943
1599242985,288,0.968914151
1599242990,289,0.968760133
1599242995,290,0.9686234
1599243001,291,0.968785942
1599243006,292,0.968235075
1599243011,293,0.968726456
1599243016,294,0.969056547
1599243021,295,0.969228446
1599243026,296,0.969605148
1599243032,297,0.97003895
1599243037,298,0.970465779
1599243042,299,0.96934706
1599243047,300,0.968512774
1599243053,301,0.970056534
1599243058,302,0.969701409
1599243063,303,0.970393717
1599243068,304,0.971045554
1599243073,305,0.969037771
1599243078,306,0.969394743
1599243083,307,0.96925503
1599243088,308,0.969992995
1599243093,309,0.968153715
1599243098,310,0.969197214
1599243105,311,0.971891403
1599243110,312,0.969117045
1599243115,313,0.969038665
1599243120,314,0.971370935
1599243125,315,0.969180405
1599243130,316,0.969561875
1599243135,317,0.971161783
1599243140,318,0.970873177
1599243145,319,0.967879355
1599243150,320,0.970654845
1599243156,321,0.968976974
1599243161,322,0.970975339
1599243166,323,0.970121622
1599243171,324,0.971331596
1599243176,325,0.969871521
1599243181,326,0.971143126
1599243186,327,0.969684482
1599243191,328,0.968371272
1599243197,329,0.969303489
1599243202,330,0.968701422
1599243208,331,0.971701384
1599243213,332,0.970985711
1599243218,333,0.970677376
1599243223,334,0.970159233
1599243228,335,0.969010472
1599243233,336,0.970066786
1599243238,337,0.970462799
1599243243,338,0.968831182
1599243248,339,0.96859926
1599243253,340,0.970635712
1599243260,341,0.969780207
1599243265,342,0.972022593
1599322574,343,0.969615519
1599322579,344,0.970580101
1599322584,345,0.97013694
1599322590,346,0.969820738
1599322595,347,0.970913887
1599322600,348,0.971123636
1599322605,349,0.971134245
1599322611,350,0.972031236
1599322617,351,0.971899271
1599322622,352,0.971325159
1599322627,353,0.969957709
1599322633,354,0.971113324
1599322638,355,0.971169233
1599322643,356,0.971594453
1599322648,357,0.970561922
1599322653,358,0.970849395
1599322658,359,0.970431447
1599322663,360,0.972576976
1599322670,361,0.97102046
1599322676,362,0.970717311
1599322681,363,0.970884919
1599322686,364,0.97105211
1599322691,365,0.97085166
1599322696,366,0.971082568
1599322701,367,0.971677184
1599322706,368,0.970902145
1599322711,369,0.97096163
1599322716,370,0.97202003
1599322723,371,0.971851468
1599322728,372,0.971717417
1599322733,373,0.970287383
1599322738,374,0.971982419
1599322743,375,0.971828341
1599322748,376,0.971836746
1599322753,377,0.972139478
1599322758,378,0.972672582
1599322763,379,0.970861495
1599322768,380,0.969897687
1599322774,381,0.96982187
1599322779,382,0.970719099
1599322784,383,0.97169292
1599322789,384,0.972221017
1599322795,385,0.972202659
1599322800,386,0.971953273
1599322805,387,0.971282005
1599322810,388,0.971461654
1599322815,389,0.970918059
1599322820,390,0.971162796
1599322826,391,0.971612275
1599322831,392,0.97104162
1599322836,393,0.97116363
1599322841,394,0.971438766
1599322846,395,0.97200042
1599322851,396,0.971858978
1599322856,397,0.970118105
1599322861,398,0.971851587
1599322866,399,0.972635388
1599322871,400,0.973437071
1599322878,401,0.971809089
1599322883,402,0.971499205
1599322888,403,0.968524694
1599322893,404,0.970763087
1599322898,405,0.971770287
1599322903,406,0.968084872
1599322908,407,0.971244812
1599322913,408,0.971817076
1599322918,409,0.972336233
1599322923,410,0.972497106
1599322930,411,0.971880257
1599322935,412,0.97272867
1599322940,413,0.972501874
1599322945,414,0.971376181
1599322950,415,0.971713722
1599322955,416,0.972444117
1599322960,417,0.972394049
1599322965,418,0.973033309
1599322970,419,0.97231704
1599322975,420,0.97220546
1599322981,421,0.971974254
1599322987,422,0.971724629
1599322992,423,0.972020507
1599322997,424,0.973659217
1599323002,425,0.972299039
1599323007,426,0.972732842
1599323012,427,0.972243011
1599323017,428,0.97346282
1599323022,429,0.971829057
1599323027,430,0.972609401
1599323033,431,0.973360181
1599323038,432,0.972077072
1599323043,433,0.973597109
1599323048,434,0.971954703
1599323053,435,0.97256726
1599323058,436,0.973341048
1599323063,437,0.972564816
1599323069,438,0.972128034
1599323074,439,0.972057462
1599323079,440,0.972137094
1599323085,441,0.974333465
1599323090,442,0.973619998
1599323095,443,0.97186476
1599323100,444,0.972498536
1599323105,445,0.973769903
1599323110,446,0.971453726
1599323115,447,0.973219991
1599323120,448,0.97216481
1599323125,449,0.971127212
1599323130,450,0.970439553
1599323137,451,0.97235924
1599323142,452,0.974111438
1599323147,453,0.972979307
1599323152,454,0.973429441
1599323157,455,0.973208785
1599323162,456,0.972979248
1599323167,457,0.973498464
1599323172,458,0.973864436
1599323177,459,0.971759379
1599323182,460,0.974356651
1599323188,461,0.972729683
1599323193,462,0.973875165
1599323198,463,0.972205997
1599323204,464,0.972882628
1599323209,465,0.972667754
1599323214,466,0.974080026
1599323219,467,0.973045707
1599323224,468,0.97409451
1599323229,469,0.972991824
1599323234,470,0.974164844
1599323241,471,0.972851336
1599323246,472,0.973956645
1599323251,473,0.972016931
1599323256,474,0.972128928
1599323261,475,0.973160028
1599323266,476,0.974346817
1599323271,477,0.971761346
1599323276,478,0.974107862
1599323281,479,0.973977387
1599323286,480,0.974307418
1599323293,481,0.972829282
1599323298,482,0.972584963
1599323303,483,0.972437978
1599323308,484,0.974242449
1599323313,485,0.973675966
1599323318,486,0.973531961
1599323323,487,0.974154413
1599323328,488,0.97085917
1599323333,489,0.971778214
1599323338,490,0.972496629
1599323345,491,0.973133147
1599323350,492,0.973982871
1599323355,493,0.972170115
1599323360,494,0.97401154
1599323365,495,0.973112941
1599323370,496,0.973926902
1599323375,497,0.973653674
1599323380,498,0.972838402
1599323385,499,0.973445833
