Wall time,Step,Value
1599333784.2924132,66,0.06850630789995193
1599333789.0887237,67,0.06974698603153229
1599333793.88716,68,0.07580538839101791
1599333798.8049438,69,0.07261136174201965
1599333803.6071713,70,0.07994084805250168
1599333809.6265643,71,0.06994303315877914
1599333814.4218938,72,0.06587203592061996
1599333819.224145,73,0.07416484504938126
1599333824.020474,74,0.07045423984527588
1599333828.8169239,75,0.06682117283344269
1599333833.6153083,76,0.0742463693022728
1599333838.411606,77,0.07265789806842804
1599333843.2087834,78,0.06962116062641144
1599333848.1417558,79,0.06491975486278534
1599333852.9479918,80,0.06497996300458908
1599333859.0397089,81,0.06694598495960236
1599333863.8379157,82,0.06608247756958008
1599333868.6382415,83,0.06774638593196869
1599333873.4358861,84,0.06610190123319626
1599333878.2324388,85,0.06311466544866562
1599333883.0309625,86,0.06444662064313889
1599333887.8292823,87,0.0631660670042038
1599333892.6258466,88,0.06270157545804977
1599333897.5603209,89,0.06268826127052307
1599333902.3746028,90,0.06288087368011475
1599333908.3636253,91,0.06150832399725914
1599333913.1588445,92,0.06376103311777115
1599333917.9549966,93,0.06120480224490166
1599333922.7543967,94,0.05827701836824417
1599333927.550191,95,0.06074218824505806
1599333932.348713,96,0.06650680303573608
1599333937.1492832,97,0.060904327780008316
1599333941.9479783,98,0.06290814280509949
1599333946.7442424,99,0.06106110289692879
1599333951.5387678,100,0.06201990321278572
1599333957.477955,101,0.05995967239141464
1599333962.2753572,102,0.06384309381246567
1599333967.069975,103,0.0628858134150505
1599333971.870332,104,0.06854652613401413
1599333976.6705,105,0.06940581649541855
1599333981.470887,106,0.06733132898807526
1599333986.2691083,107,0.060857951641082764
1599333991.0695903,108,0.06421153247356415
1599333995.8658972,109,0.06391961872577667
1599334000.6625383,110,0.06008991226553917
1599334006.6220725,111,0.06187062710523605
1599334011.4177413,112,0.06059674546122551
1599334016.2151928,113,0.06158415600657463
1599334021.011528,114,0.057535912841558456
1599334025.8078377,115,0.05712851881980896
1599334030.604127,116,0.057252246886491776
1599334035.404409,117,0.055698927491903305
1599334040.1999154,118,0.055282287299633026
1599334045.1199245,119,0.0562569759786129
1599334049.919227,120,0.05489415302872658
1599334055.8575478,121,0.05592488870024681
1599334060.656939,122,0.055484116077423096
1599334065.4531376,123,0.05289945751428604
1599334070.2493796,124,0.05710433050990105
1599334075.0476534,125,0.05385914817452431
1599334079.8379612,126,0.05195728316903114
1599334084.641424,127,0.05665842443704605
1599334089.4307175,128,0.05597959831357002
1599334094.2254274,129,0.06180573254823685
1599334099.0211236,130,0.05633564665913582
1599334104.9613614,131,0.05484530329704285
1599334109.7586215,132,0.05641944333910942
1599334114.5531003,133,0.05403716117143631
1599334119.3514187,134,0.05373351648449898
1599334124.1450293,135,0.054907213896512985
1599334128.93722,136,0.0516238659620285
1599334133.733847,137,0.06015333905816078
1599334138.5300643,138,0.05497834458947182
1599334143.3275917,139,0.05987711250782013
1599334148.1247985,140,0.05340000241994858
1599334154.0293293,141,0.05463197082281113
1599334158.8236032,142,0.052383121103048325
1599334163.6179464,143,0.05389292910695076
1599334168.4105842,144,0.05019884929060936
1599334173.202163,145,0.051019057631492615
1599334177.9938767,146,0.05149868130683899
1599334182.7851098,147,0.05433029308915138
1599334187.5824244,148,0.05299726501107216
1599334192.4864984,149,0.056099776178598404
1599334197.2948847,150,0.05467472970485687
1599334203.3587105,151,0.05246921628713608
1599334208.1499949,152,0.04976438358426094
1599334212.9433813,153,0.05052874609827995
1599334217.7386296,154,0.049299340695142746
1599334222.529994,155,0.05140683799982071
1599334227.3217442,156,0.05248919129371643
1599334232.1131105,157,0.0495421327650547
1599334236.908437,158,0.05041682347655296
1599334241.8344932,159,0.05131000652909279
1599334246.6379943,160,0.058685291558504105
1599334252.5502074,161,0.054200589656829834
1599334257.3516262,162,0.05591025575995445
1599334262.1508703,163,0.05541275441646576
1599334266.9461617,164,0.05055752024054527
1599334271.7463017,165,0.05074147507548332
1599334276.5456605,166,0.051831766963005066
1599334281.3408837,167,0.05141653120517731
1599334286.1380653,168,0.05147533118724823
1599334291.0563395,169,0.04965244606137276
1599334295.8550086,170,0.04724472388625145
1599334301.8813848,171,0.048449594527482986
1599334306.679683,172,0.0511651411652565
1599334311.482042,173,0.04790647700428963
1599334316.2754261,174,0.0488685742020607
1599334321.0737057,175,0.048192091286182404
1599334325.8689804,176,0.050154585391283035
1599334330.6592052,177,0.04803675413131714
1599334335.4583652,178,0.04681242257356644
1599334340.2550213,179,0.0509188175201416
1599334345.0514836,180,0.051768314093351364
1599334351.044596,181,0.048129018396139145
1599334355.8420305,182,0.05059663578867912
1599334360.637335,183,0.050734322518110275
1599334365.4356549,184,0.0493612214922905
1599334370.224929,185,0.049764763563871384
1599334375.0223393,186,0.04734461382031441
1599334379.8205621,187,0.05043104663491249
1599334384.6217911,188,0.04877403378486633
1599334389.4192574,189,0.05082318186759949
1599334394.218592,190,0.04644164815545082
1599334400.415193,191,0.049444958567619324
1599334405.2105298,192,0.04907864332199097
1599334410.0097582,193,0.048319876194000244
1599334414.8079555,194,0.051150448620319366
1599334419.6031592,195,0.048638034611940384
1599334424.403428,196,0.04697612673044205
1599334429.1989834,197,0.05884868651628494
1599334433.995517,198,0.05288343504071236
1599334438.9408548,199,0.04738764837384224
1599334443.7413585,200,0.04700303450226784
1599334449.6716099,201,0.04650694504380226
1599334454.4697843,202,0.047306593507528305
1599334459.267084,203,0.0483408197760582
1599334464.0653594,204,0.04772062599658966
1599334468.8637304,205,0.045646872371435165
1599334473.6619685,206,0.04632994532585144
1599334478.458589,207,0.0465940460562706
1599334483.2568576,208,0.04605903476476669
1599334488.0581255,209,0.04890434816479683
1599334492.856808,210,0.049507927149534225
1599334499.0745265,211,0.04696076735854149
1599334503.8711684,212,0.04515784606337547
1599334508.670816,213,0.046753495931625366
1599334513.4644868,214,0.045914147049188614
1599334518.2647161,215,0.04830608144402504
1599334523.060034,216,0.04729854315519333
1599334527.8561943,217,0.04501725733280182
1599334532.6523986,218,0.046006519347429276
1599334537.4506803,219,0.04573642089962959
1599334542.247019,220,0.04591512307524681
1599334548.5393023,221,0.04492402449250221
1599334553.3345902,222,0.04908408597111702
1599334558.1307826,223,0.04932546243071556
1599334562.9271753,224,0.04782925173640251
1599334567.7198033,225,0.043864402920007706
1599334572.5124562,226,0.04530797526240349
1599334577.3039591,227,0.04660581424832344
1599334582.0931628,228,0.047423556447029114
1599334586.8836172,229,0.04479185491800308
1599334591.6772833,230,0.04721124842762947
1599334598.0293114,231,0.04631667584180832
1599334602.8235252,232,0.048607781529426575
1599334607.6152499,233,0.04550902917981148
1599334612.406411,234,0.05101809650659561
1599334617.199921,235,0.046227868646383286
1599334621.9925535,236,0.04566415771842003
1599334626.7878664,237,0.045926790684461594
1599334631.5803561,238,0.04634978622198105
1599334636.3736002,239,0.046241387724876404
1599334641.167973,240,0.04298974573612213
1599334647.5026417,241,0.044280074536800385
1599334652.3010366,242,0.04475269839167595
1599334657.0984492,243,0.04319554194808006
1599334661.8976207,244,0.042137160897254944
1599334666.6961274,245,0.04518327862024307
1599334671.4895089,246,0.04319328814744949
1599334676.287855,247,0.04453299567103386
1599334681.0893528,248,0.04673628881573677
1599334685.8856719,249,0.05049723759293556
1599334690.6862078,250,0.04522174224257469
1599334697.0216353,251,0.04500214010477066
1599334701.8150887,252,0.04448689520359039
1599334706.6074326,253,0.04406895115971565
1599334711.4017334,254,0.04296567291021347
1599334716.1943932,255,0.044484734535217285
1599334720.983827,256,0.0471770353615284
1599334725.7730868,257,0.049121707677841187
1599334730.5664117,258,0.04894343018531799
1599334735.359088,259,0.045200638473033905
1599334740.149744,260,0.04410421475768089
1599334746.561899,261,0.042833007872104645
1599334751.3581562,262,0.044958729296922684
1599334756.1543946,263,0.048250358551740646
1599334760.9457633,264,0.04526166990399361
1599334765.7374306,265,0.043325550854206085
1599334770.5309954,266,0.044890593737363815
1599334775.326215,267,0.04275888204574585
1599334780.1176293,268,0.04420939460396767
1599334785.033451,269,0.04295279458165169
1599334789.8231108,270,0.043567098677158356
1599334796.0520537,271,0.04289557412266731
1599334800.850687,272,0.040356047451496124
1599334805.6489632,273,0.04340924695134163
1599334810.4461262,274,0.042111970484256744
1599334815.2446492,275,0.04369615390896797
1599334820.0412848,276,0.04297688603401184
1599334824.8376102,277,0.04282185435295105
1599334829.6349497,278,0.04498901218175888
1599334834.4380796,279,0.04450979456305504
1599334839.2383308,280,0.046894628554582596
1599334845.5626285,281,0.04539850726723671
1599334850.3600721,282,0.04711602255702019
1599334855.1523786,283,0.04666667804121971
1599334859.9446988,284,0.04325135052204132
1599334864.7328682,285,0.04422730952501297
1599334869.5272214,286,0.04299923777580261
1599334874.325547,287,0.040588486939668655
1599334879.1199563,288,0.04319950193166733
1599334883.918324,289,0.04726060852408409
1599334888.71852,290,0.045486919581890106
1599334895.0636446,291,0.0469735823571682
1599334899.8563979,292,0.041949983686208725
1599334904.6457202,293,0.043180130422115326
1599334909.4400423,294,0.04190737009048462
1599334914.2326052,295,0.04407259821891785
1599334919.026914,296,0.04319164529442787
1599334923.8206434,297,0.04268363118171692
1599334928.611198,298,0.04726945236325264
1599334933.4024851,299,0.04503506049513817
1599334938.192803,300,0.04521571472287178
1599334944.5243824,301,0.04690798372030258
1599334949.318827,302,0.04597931727766991
1599334954.1180708,303,0.04493631795048714
1599334958.9116778,304,0.04067123308777809
1599334963.7052205,305,0.043188173323869705
1599334968.4999244,306,0.04226917400956154
1599334973.2952461,307,0.04190744832158089
1599334978.094687,308,0.04089657962322235
1599334983.0202117,309,0.040379494428634644
1599334987.8262959,310,0.04188049957156181
1599334993.9251146,311,0.042460519820451736
1599334998.7244444,312,0.044330183416604996
1599335003.5198746,313,0.04345907270908356
1599335008.3212235,314,0.04275312274694443
1599335013.1165671,315,0.041344642639160156
1599335017.9117494,316,0.04174218326807022
1599335022.7071924,317,0.04310319572687149
1599335027.4994905,318,0.03962676599621773
1599335032.2958379,319,0.04227665439248085
1599335037.0963256,320,0.04210083559155464
1599335043.3866732,321,0.03908523917198181
1599335048.1761904,322,0.03958796337246895
1599335052.9716125,323,0.04161088541150093
1599335057.7640915,324,0.04117928445339203
1599335062.5595508,325,0.042730506509542465
1599335067.351069,326,0.04139488562941551
1599335072.1466467,327,0.0394318625330925
1599335076.9360638,328,0.04171024262905121
1599335081.7303874,329,0.04142085462808609
1599335086.521054,330,0.040874309837818146
1599335092.7578127,331,0.040994010865688324
1599335097.5543752,332,0.043547842651605606
1599335102.3508368,333,0.04093065485358238
1599335107.1509836,334,0.03924926370382309
1599335111.951282,335,0.04113886505365372
1599335116.7524712,336,0.04068877920508385
1599335121.5490575,337,0.04056154936552048
1599335126.3449056,338,0.04089280962944031
1599335131.1452725,339,0.040883272886276245
1599335135.9408028,340,0.0436134859919548
1599335142.0984929,341,0.041618701070547104
1599335146.8897908,342,0.04098271206021309
1599335151.6842353,343,0.039692021906375885
1599335156.470448,344,0.04008893668651581
1599335161.269839,345,0.039329953491687775
1599335166.0625153,346,0.03964432701468468
1599335170.8521802,347,0.040470678359270096
1599335175.6494267,348,0.040894150733947754
1599335180.4436314,349,0.04103229194879532
1599335185.2353165,350,0.0433015450835228
1599335191.3703728,351,0.0404885858297348
1599335196.1685476,352,0.04171055555343628
1599335200.962046,353,0.03941657766699791
1599335205.7595222,354,0.03865603730082512
1599335210.554176,355,0.03934239223599434
1599335215.354606,356,0.038731932640075684
1599335220.1491594,357,0.03878136724233627
1599335224.9457867,358,0.038570765405893326
1599335229.7421696,359,0.03940080478787422
1599335234.5413191,360,0.039605189114809036
1599335240.7120364,361,0.03877801448106766
1599335245.510409,362,0.038722503930330276
1599335250.308703,363,0.03917565569281578
1599335255.1042209,364,0.038205210119485855
1599335259.9023643,365,0.04104047268629074
1599335264.7027636,366,0.037979211658239365
1599335269.4972703,367,0.0407542884349823
1599335274.2928858,368,0.03811698779463768
1599335279.2252462,369,0.04021249711513519
1599335284.032625,370,0.038683272898197174
1599335290.2053883,371,0.038287319242954254
1599335295.0056114,372,0.038609202951192856
1599335299.8018456,373,0.0392073430120945
1599335304.6001542,374,0.03984573483467102
1599335309.3996432,375,0.03833003714680672
1599335314.1970003,376,0.04102226719260216
1599335318.9951766,377,0.04007648676633835
1599335323.7934532,378,0.037795886397361755
1599335328.5947034,379,0.03953133523464203
1599335333.3902516,380,0.040792886167764664
1599335339.5650113,381,0.03951302915811539
1599335344.3636518,382,0.03921789675951004
1599335349.1599898,383,0.038117874413728714
1599335353.9593134,384,0.039004988968372345
1599335358.7587047,385,0.04331738129258156
1599335363.5549765,386,0.04069708660244942
1599335368.3553848,387,0.03962067887187004
1599335373.1530628,388,0.0384189635515213
1599335377.9496758,389,0.038626957684755325
1599335382.7509212,390,0.039835911244153976
1599335388.917532,391,0.03944079577922821
1599335393.7168512,392,0.0382470078766346
1599335398.513051,393,0.04006433114409447
1599335403.3121884,394,0.040603768080472946
1599335408.111633,395,0.03826570138335228
1599335412.910105,396,0.03991366922855377
1599335417.70875,397,0.03804274648427963
1599335422.5050223,398,0.04033790901303291
1599335427.3024254,399,0.03850265592336655
1599335432.101817,400,0.03687584772706032
1599335438.237548,401,0.0382390134036541
1599335443.0322888,402,0.038663044571876526
1599335447.8279412,403,0.03939979150891304
1599335452.6283,404,0.039852384477853775
1599335457.4248142,405,0.0382043831050396
1599335462.2261925,406,0.038888119161129
1599335467.0224676,407,0.039505790919065475
1599335471.8187904,408,0.038999978452920914
1599335476.7385957,409,0.036129310727119446
1599335481.537527,410,0.03832954913377762
1599335487.7239912,411,0.03785973787307739
1599335492.5242546,412,0.03718730807304382
1599335497.3234637,413,0.03891042247414589
1599335502.125651,414,0.03816865384578705
1599335506.9209538,415,0.03724684938788414
1599335511.7164946,416,0.03957545384764671
1599335516.5117962,417,0.03864080458879471
1599335521.3101575,418,0.0373537540435791
1599335526.1094904,419,0.040502384305000305
1599335530.911717,420,0.03821851313114166
1599335537.0655046,421,0.036387547850608826
1599335541.863021,422,0.03686383739113808
1599335546.655203,423,0.04120685160160065
1599335551.4548712,424,0.03822632133960724
1599335556.2520258,425,0.0379459373652935
1599335561.047498,426,0.038057927042245865
1599335565.8447394,427,0.035684794187545776
1599335570.6409192,428,0.042232293635606766
1599335575.438096,429,0.041365865617990494
1599335580.2335732,430,0.037779368460178375
1599335586.4685845,431,0.03697064518928528
1599335591.2699182,432,0.03761954605579376
1599335596.0652485,433,0.03630981221795082
1599335600.8655417,434,0.03638211265206337
1599335605.664685,435,0.03880991414189339
1599335610.459288,436,0.03822438046336174
1599335615.2594898,437,0.037945374846458435
1599335620.0587595,438,0.037004292011260986
1599335624.8574073,439,0.03712445870041847
1599335629.6550517,440,0.03976539522409439
1599335635.8258214,441,0.03919650986790657
1599335640.6221652,442,0.03739573806524277
1599335645.416638,443,0.03649279475212097
1599335650.2159052,444,0.038561370223760605
1599335655.0103555,445,0.03717664256691933
1599335659.8058326,446,0.03566322475671768
1599335664.6000736,447,0.03781414404511452
1599335669.3945618,448,0.03561799228191376
1599335674.187926,449,0.03760891780257225
1599335678.983142,450,0.03720027580857277
1599335685.159061,451,0.03823532909154892
1599335689.9546788,452,0.036570142954587936
1599335694.7539778,453,0.03712467476725578
1599335699.55131,454,0.037583306431770325
1599335704.3495657,455,0.0387762114405632
1599335709.150741,456,0.03827955573797226
1599335713.947264,457,0.0369766466319561
1599335718.7448523,458,0.03899264335632324
1599335723.537176,459,0.035410843789577484
1599335728.3323593,460,0.036886733025312424
1599335734.4743266,461,0.03756002336740494
1599335739.2706358,462,0.03675476089119911
1599335744.0663292,463,0.03731872886419296
1599335748.8607962,464,0.03734392300248146
1599335753.6601253,465,0.036031730473041534
1599335758.455417,466,0.03551848605275154
1599335763.2527547,467,0.036445241421461105
1599335768.046369,468,0.037410177290439606
1599335772.844724,469,0.0391947403550148
1599335777.641034,470,0.0387633852660656
1599335783.766012,471,0.0354829803109169
1599335788.5613484,472,0.037182148545980453
1599335793.356767,473,0.0365738570690155
1599335798.1561983,474,0.03621682524681091
1599335802.9556046,475,0.03685030713677406
1599335807.7532792,476,0.03573433309793472
1599335812.5415258,477,0.036620620638132095
1599335817.3369818,478,0.03660643473267555
1599335822.1352468,479,0.0388924777507782
1599335826.9316308,480,0.036048535257577896
1599335833.041319,481,0.035384777933359146
1599335837.8406794,482,0.036043327301740646
1599335842.6309154,483,0.03673901408910751
1599335847.42425,484,0.03760482743382454
1599335852.2196705,485,0.03522755578160286
1599335857.0190995,486,0.03922012075781822
1599335861.8157852,487,0.03682827204465866
1599335866.6132393,488,0.03494587168097496
1599335871.5304523,489,0.0359213761985302
1599335876.3402007,490,0.03537451848387718
1599335882.4212525,491,0.039129626005887985
1599335887.2114477,492,0.03698053956031799
1599335892.0046995,493,0.03715288266539574
1599335896.7990031,494,0.03806491941213608
1599335901.5906482,495,0.037963464856147766
1599335906.3799865,496,0.037261057645082474
1599335911.1696706,497,0.03831399232149124
1599335915.9661255,498,0.03556543588638306
1599335920.7614336,499,0.0359635055065155
