Wall time,Step,Value
1599242965,284,0.038123038
1599242970,285,0.038839255
1599242975,286,0.038996752
1599242980,287,0.037409727
1599242985,288,0.039163701
1599242990,289,0.039555561
1599242995,290,0.039136998
1599243001,291,0.039481107
1599243006,292,0.039434362
1599243011,293,0.039723646
1599243016,294,0.039078772
1599243021,295,0.038302545
1599243026,296,0.037804011
1599243032,297,0.037817739
1599243037,298,0.03700665
1599243042,299,0.038819045
1599243047,300,0.039240535
1599243053,301,0.038897298
1599243058,302,0.03791067
1599243063,303,0.036913242
1599243068,304,0.036771905
1599243073,305,0.038912483
1599243078,306,0.03760628
1599243083,307,0.038584601
1599243088,308,0.038704138
1599243093,309,0.040160552
1599243098,310,0.038276106
1599243105,311,0.036267474
1599243110,312,0.038855497
1599243115,313,0.038466446
1599243120,314,0.036044132
1599243125,315,0.038826428
1599243130,316,0.037580568
1599243135,317,0.035763279
1599243140,318,0.0370837
1599243145,319,0.040814344
1599243150,320,0.037082307
1599243156,321,0.03884881
1599243161,322,0.036470458
1599243166,323,0.037903789
1599243171,324,0.036184411
1599243176,325,0.037333928
1599243181,326,0.035867769
1599243186,327,0.039559443
1599243191,328,0.03914623
1599243197,329,0.038723141
1599243202,330,0.038102262
1599243208,331,0.036638387
1599243213,332,0.036132149
1599243218,333,0.036695775
1599243223,334,0.037690375
1599243228,335,0.039156929
1599243233,336,0.036631927
1599243238,337,0.037674136
1599243243,338,0.038917463
1599243248,339,0.038664911
1599243253,340,0.0370306
1599243260,341,0.037348542
1599243265,342,0.036083121
1599322574,343,0.03727578
1599322579,344,0.03623502
1599322584,345,0.038833577
1599322590,346,0.037795771
1599322595,347,0.035786711
1599322600,348,0.035879821
1599322605,349,0.036341242
1599322611,350,0.035379458
1599322617,351,0.036195245
1599322622,352,0.036297292
1599322627,353,0.037298806
1599322633,354,0.036873002
1599322638,355,0.035107568
1599322643,356,0.036368981
1599322648,357,0.037010822
1599322653,358,0.03658516
1599322658,359,0.036746435
1599322663,360,0.03566451
1599322670,361,0.035890423
1599322676,362,0.036757823
1599322681,363,0.037207983
1599322686,364,0.034796167
1599322691,365,0.037102167
1599322696,366,0.035978548
1599322701,367,0.036015388
1599322706,368,0.037311427
1599322711,369,0.036867507
1599322716,370,0.034837678
1599322723,371,0.034869589
1599322728,372,0.036212903
1599322733,373,0.035454705
1599322738,374,0.035670631
1599322743,375,0.035025567
1599322748,376,0.035452724
1599322753,377,0.035404764
1599322758,378,0.035199761
1599322763,379,0.036256656
1599322768,380,0.038685746
1599322774,381,0.038011242
1599322779,382,0.036644001
1599322784,383,0.035463382
1599322789,384,0.03469215
1599322795,385,0.034719799
1599322800,386,0.034531102
1599322805,387,0.036579594
1599322810,388,0.034865879
1599322815,389,0.035735581
1599322820,390,0.036481686
1599322826,391,0.035492714
1599322831,392,0.036356557
1599322836,393,0.0363026
1599322841,394,0.03536468
1599322846,395,0.035335489
1599322851,396,0.03539053
1599322856,397,0.036842037
1599322861,398,0.035321184
1599322866,399,0.034030408
1599322871,400,0.03369838
1599322878,401,0.035348155
1599322883,402,0.036159843
1599322888,403,0.039598487
1599322893,404,0.037015647
1599322898,405,0.035978567
1599322903,406,0.039514631
1599322908,407,0.036331289
1599322913,408,0.034669328
1599322918,409,0.0343596
1599322923,410,0.034463745
1599322930,411,0.035335381
1599322935,412,0.034136694
1599322940,413,0.034973111
1599322945,414,0.03584452
1599322950,415,0.035295103
1599322955,416,0.033441123
1599322960,417,0.034246594
1599322965,418,0.033600092
1599322970,419,0.034035869
1599322975,420,0.035356626
1599322981,421,0.034205373
1599322987,422,0.035714433
1599322992,423,0.035397355
1599322997,424,0.032748289
1599323002,425,0.03423962
1599323007,426,0.034820389
1599323012,427,0.034787633
1599323017,428,0.033855457
1599323022,429,0.034901731
1599323027,430,0.034237619
1599323033,431,0.033026028
1599323038,432,0.034251142
1599323043,433,0.033039715
1599323048,434,0.034250811
1599323053,435,0.034518339
1599323058,436,0.033203524
1599323063,437,0.034639817
1599323069,438,0.035026472
1599323074,439,0.034757469
1599323079,440,0.033961348
1599323085,441,0.03352071
1599323090,442,0.032755911
1599323095,443,0.035208832
1599323100,444,0.033911612
1599323105,445,0.033810083
1599323110,446,0.034941807
1599323115,447,0.033813734
1599323120,448,0.034646541
1599323125,449,0.037318308
1599323130,450,0.036210943
1599323137,451,0.034483861
1599323142,452,0.032112092
1599323147,453,0.033820305
1599323152,454,0.033252582
1599323157,455,0.03396821
1599323162,456,0.033757355
1599323167,457,0.032441065
1599323172,458,0.033093076
1599323177,459,0.034911666
1599323182,460,0.032372519
1599323188,461,0.033802602
1599323193,462,0.03291573
1599323198,463,0.035369646
1599323204,464,0.034419063
1599323209,465,0.033586878
1599323214,466,0.032744762
1599323219,467,0.033942789
1599323224,468,0.032659806
1599323229,469,0.033954434
1599323234,470,0.032827068
1599323241,471,0.033936761
1599323246,472,0.032664176
1599323251,473,0.03581319
1599323256,474,0.034513853
1599323261,475,0.033555068
1599323266,476,0.032277968
1599323271,477,0.035449114
1599323276,478,0.03301369
1599323281,479,0.032058317
1599323286,480,0.031632457
1599323293,481,0.034478497
1599323298,482,0.034146499
1599323303,483,0.03476572
1599323308,484,0.032236893
1599323313,485,0.032770246
1599323318,486,0.033786997
1599323323,487,0.03244609
1599323328,488,0.036823947
1599323333,489,0.035670124
1599323338,490,0.034677558
1599323345,491,0.033292886
1599323350,492,0.032568321
1599323355,493,0.035077665
1599323360,494,0.032548461
1599323365,495,0.033175621
1599323370,496,0.032677952
1599323375,497,0.033207953
1599323380,498,0.033220574
1599323385,499,0.033552926
