Wall time,Step,Value
1599326646,153,0.967553556
1599326652,154,0.967478633
1599326658,155,0.967358351
1599326664,156,0.967070878
1599326669,157,0.967620552
1599326675,158,0.969281733
1599326681,159,0.96789068
1599326687,160,0.966335058
1599326694,161,0.967223525
1599326700,162,0.969815254
1599326705,163,0.968770087
1599326711,164,0.967828333
1599326717,165,0.96908766
1599326722,166,0.969997287
1599326728,167,0.967839718
1599326734,168,0.968524396
1599326740,169,0.967915177
1599326745,170,0.966786802
1599326752,171,0.966958165
1599326758,172,0.966716766
1599326764,173,0.968791425
1599326769,174,0.968738019
1599326775,175,0.968886912
1599326781,176,0.967692137
1599326787,177,0.967825651
1599326792,178,0.970354617
1599326798,179,0.96906811
1599326804,180,0.970130444
1599326811,181,0.967827141
1599326817,182,0.969354749
1599326823,183,0.968619168
1599326828,184,0.969033718
1599326834,185,0.968386471
1599326840,186,0.967378676
1599326845,187,0.969954967
1599326851,188,0.969214857
1599326857,189,0.970127106
1599326863,190,0.968925774
1599326870,191,0.969890833
1599326876,192,0.969537437
1599326881,193,0.969453931
1599326887,194,0.969627082
1599326893,195,0.968422115
1599326899,196,0.97014004
1599326904,197,0.969516635
1599326910,198,0.970295548
1599326916,199,0.969448626
1599326922,200,0.970636189
1599326929,201,0.970237255
1599326935,202,0.969853282
1599326940,203,0.970284998
1599326946,204,0.968320191
1599326952,205,0.969689727
1599326958,206,0.971365154
1599326964,207,0.967981935
1599326969,208,0.970067322
1599326975,209,0.971503198
1599326981,210,0.969842851
1599326988,211,0.970390797
1599326994,212,0.970083773
1599326999,213,0.969976008
1599327005,214,0.970820427
1599327011,215,0.97025913
1599327017,216,0.969325304
1599327022,217,0.971319139
1599327028,218,0.970194757
1599327034,219,0.971422017
1599327039,220,0.971824884
1599327047,221,0.970487177
1599327052,222,0.968194604
1599327058,223,0.970073581
1599327064,224,0.971727669
1599327070,225,0.970686376
1599327075,226,0.971362054
1599327081,227,0.971590996
1599327087,228,0.970932961
1599327092,229,0.970824718
1599327098,230,0.971200287
1599327105,231,0.971553087
1599327111,232,0.971311152
1599327117,233,0.970152855
1599327122,234,0.970999837
1599327128,235,0.971897483
1599327134,236,0.972084761
1599327140,237,0.971842885
1599327145,238,0.96882081
1599327151,239,0.973059773
1599327157,240,0.971051633
1599327164,241,0.971837938
1599327170,242,0.971688926
1599327176,243,0.971759915
1599327181,244,0.97039032
1599327187,245,0.97108227
1599327193,246,0.971585691
1599327199,247,0.973753035
1599327204,248,0.971410573
1599327210,249,0.961829722
1599327216,250,0.970068276
1599327223,251,0.970970988
1599327229,252,0.971575558
1599327235,253,0.97269541
1599327241,254,0.971098483
1599327246,255,0.970044792
1599327252,256,0.971333683
1599327258,257,0.971219599
1599327264,258,0.971273005
1599327270,259,0.973337471
1599327275,260,0.972149849
1599327282,261,0.969960511
1599327288,262,0.970204353
1599327294,263,0.970775485
1599327300,264,0.971942782
1599327305,265,0.972741663
1599327311,266,0.972299993
1599327317,267,0.972358346
1599327323,268,0.97037518
1599327329,269,0.972121954
1599327334,270,0.971983492
1599327342,271,0.972750247
1599327347,272,0.973372936
1599327353,273,0.972653151
1599327359,274,0.972503185
1599327365,275,0.972655654
1599327370,276,0.973651528
1599327376,277,0.973119676
1599327382,278,0.971673548
1599327388,279,0.972376645
1599327394,280,0.973166049
1599327401,281,0.971167922
1599327406,282,0.972691417
1599327412,283,0.971816659
1599327418,284,0.972052693
1599327424,285,0.955278277
1599327430,286,0.970441878
1599327435,287,0.9713099
1599327441,288,0.970451832
1599327447,289,0.972243249
1599327453,290,0.971678972
1599327460,291,0.972800612
1599327465,292,0.972254992
1599327471,293,0.973561049
1599327477,294,0.972997129
1599327483,295,0.971126318
1599327488,296,0.97310698
1599327494,297,0.973536968
1599327500,298,0.974149048
1599327505,299,0.972551644
1599327511,300,0.973637581
1599327518,301,0.972516119
1599327524,302,0.973015308
1599327530,303,0.972049117
1599327535,304,0.973499417
1599327541,305,0.973089635
1599327547,306,0.973660886
1599327553,307,0.972489119
1599327558,308,0.972723901
1599327564,309,0.97401613
1599327570,310,0.974735379
1599327577,311,0.973298848
1599327583,312,0.974016726
1599327589,313,0.973840177
1599327594,314,0.974186659
1599327600,315,0.974538267
1599327606,316,0.973688781
1599327612,317,0.971165538
1599327617,318,0.963260651
1599327623,319,0.973315835
1599327629,320,0.972888589
1599327636,321,0.974594951
1599327642,322,0.973701835
1599327648,323,0.974075079
1599327653,324,0.974365473
1599327659,325,0.973934889
1599327665,326,0.973187983
1599327671,327,0.973380208
1599327677,328,0.974403262
1599327682,329,0.972517312
1599327688,330,0.974354804
1599327695,331,0.973973453
1599327701,332,0.972848952
1599327707,333,0.971437991
1599327712,334,0.973791897
1599327718,335,0.974875391
1599327724,336,0.97418952
1599327729,337,0.973864555
1599327735,338,0.972834706
1599327741,339,0.973860204
1599327747,340,0.974812567
1599327754,341,0.973020732
1599327759,342,0.974267006
1599327765,343,0.973169148
1599327771,344,0.97468847
1599327777,345,0.974940121
1599327782,346,0.975278199
1599327788,347,0.974198103
1599327794,348,0.972772181
1599327799,349,0.97418201
1599327805,350,0.974601269
1599327812,351,0.974130571
1599327818,352,0.973786116
1599327824,353,0.973788202
1599327830,354,0.9737342
1599327835,355,0.97393924
1599327841,356,0.972316384
1599327847,357,0.974479675
1599327853,358,0.973410547
1599327859,359,0.974974871
1599327864,360,0.974219143
1599327871,361,0.974030256
1599327877,362,0.974476099
1599327883,363,0.975487471
1599327889,364,0.974642754
1599327895,365,0.974376321
1599327900,366,0.974428833
1599327906,367,0.974598289
1599327912,368,0.974727988
1599327918,369,0.973686814
1599327923,370,0.973167777
1599327930,371,0.973628759
1599327936,372,0.975138247
1599327942,373,0.974061668
1599327948,374,0.975742936
1599327953,375,0.974470556
1599327959,376,0.974330306
1599327965,377,0.975249648
1599327970,378,0.975148976
1599327976,379,0.973945618
1599327982,380,0.974118888
1599327989,381,0.974224448
1599327995,382,0.975353837
1599328000,383,0.974631667
1599328006,384,0.974970818
1599328012,385,0.973782599
1599328017,386,0.974348605
1599328023,387,0.974829376
1599328029,388,0.975018561
1599328035,389,0.974317372
1599328040,390,0.975129902
1599328048,391,0.975144684
1599328053,392,0.975251079
1599328059,393,0.975469768
1599328065,394,0.974842191
1599328070,395,0.975309432
1599328076,396,0.974277854
1599328082,397,0.974853039
1599328088,398,0.974971294
1599328093,399,0.975516438
1599328099,400,0.97459203
1599328106,401,0.974759102
1599328112,402,0.975466192
1599328118,403,0.975708723
1599328123,404,0.976021171
1599328129,405,0.975628018
1599328135,406,0.974820912
1599328141,407,0.97479558
1599328146,408,0.97582984
1599328152,409,0.975954473
1599328158,410,0.975416362
1599328165,411,0.975260973
1599328171,412,0.97486949
1599328176,413,0.975680947
1599328182,414,0.974578738
1599328188,415,0.975579679
1599328193,416,0.975091517
1599328199,417,0.9751544
1599328205,418,0.970232427
1599328211,419,0.974918842
1599328216,420,0.972006142
1599328224,421,0.971886158
1599328229,422,0.97462523
1599328235,423,0.975269198
1599328241,424,0.974980891
1599328247,425,0.974709511
1599328252,426,0.975579262
1599328258,427,0.976531267
1599328264,428,0.975438654
1599328270,429,0.975021839
1599328276,430,0.975668013
1599328283,431,0.975301325
1599328288,432,0.976548731
1599328294,433,0.97517246
1599328300,434,0.976005316
1599328306,435,0.976012468
1599328312,436,0.975863039
1599328317,437,0.975904882
1599328323,438,0.976678431
1599328329,439,0.976379633
1599328335,440,0.975485742
1599328342,441,0.976149499
1599328348,442,0.975451469
1599328353,443,0.975730181
1599328359,444,0.975909829
1599328365,445,0.97470361
1599328371,446,0.975231409
1599328376,447,0.975158811
1599328382,448,0.974633098
1599328388,449,0.976357222
1599328394,450,0.977092505
1599328401,451,0.976266325
1599328407,452,0.976477325
1599328412,453,0.975675642
1599328418,454,0.975710571
1599328424,455,0.976502836
1599328430,456,0.975308955
1599328435,457,0.966534138
1599328441,458,0.974745989
1599328447,459,0.975451589
1599328453,460,0.976660669
1599328460,461,0.975380898
1599328466,462,0.976317883
1599328471,463,0.975810051
1599328477,464,0.976041257
1599328483,465,0.977259994
1599328488,466,0.976025343
1599328494,467,0.97558111
1599328500,468,0.976622522
1599328506,469,0.976924419
1599328511,470,0.975903571
1599328518,471,0.975780606
1599328524,472,0.97624737
1599328530,473,0.975876212
1599328535,474,0.976931036
1599328541,475,0.976993084
1599328547,476,0.976198614
1599328553,477,0.977479041
1599328558,478,0.975272894
1599328564,479,0.974702537
1599328570,480,0.976536512
1599328577,481,0.97754252
1599328582,482,0.976592004
1599328588,483,0.976673126
1599328594,484,0.976339757
1599328600,485,0.9761132
1599328605,486,0.97713238
1599328611,487,0.976613581
1599328617,488,0.976146221
1599328622,489,0.975957215
1599328628,490,0.976555228
1599328635,491,0.976754248
1599328641,492,0.976404488
1599328647,493,0.976908386
1599328652,494,0.975852489
1599328658,495,0.977255404
1599328664,496,0.97698313
1599328670,497,0.977062821
1599328676,498,0.977139473
1599328681,499,0.976206124
